system:index,NDVI,type
1_2_LE07_188025_20080427_00000000000000000003,0.6952273134135399,grassland_mowed
1_2_LE07_188025_20080427_00000000000000000004,0.25550785721350594,fields_cultivated
1_2_LE07_188025_20080427_00000000000000000005,0.6785096325861324,fields_abandoned
1_2_LE07_188025_20080427_00000000000000000006,,wetlands
1_2_LE07_188025_20080529_00000000000000000000,0.5226960589394211,conifer_disturbed
1_2_LE07_188025_20080529_00000000000000000001,0.6123127989258357,conifer_not_disturbed
1_2_LE07_188025_20080529_00000000000000000002,0.8033165368046681,deciduous
1_2_LE07_188025_20080529_00000000000000000003,0.8248398835416205,grassland_mowed
1_2_LE07_188025_20080529_00000000000000000004,0.5554692492286881,fields_cultivated
1_2_LE07_188025_20080529_00000000000000000005,0.8278227153836936,fields_abandoned
1_2_LE07_188025_20080529_00000000000000000006,,wetlands
1_2_LE07_188025_20080801_00000000000000000000,0.7119447246935094,conifer_disturbed
1_2_LE07_188025_20080801_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20080801_00000000000000000002,0.8045675701600562,deciduous
1_2_LE07_188025_20080801_00000000000000000003,0.7994596455709653,grassland_mowed
1_2_LE07_188025_20080801_00000000000000000004,0.6467265145426242,fields_cultivated
1_2_LE07_188025_20080801_00000000000000000005,0.755204380345963,fields_abandoned
1_2_LE07_188025_20080801_00000000000000000006,,wetlands
1_2_LE07_188025_20080902_00000000000000000000,0.7860823771156944,conifer_disturbed
1_2_LE07_188025_20080902_00000000000000000001,0.8589560727008673,conifer_not_disturbed
1_2_LE07_188025_20080902_00000000000000000002,0.8876013709772783,deciduous
1_2_LE07_188025_20080902_00000000000000000003,0.8093257414875173,grassland_mowed
1_2_LE07_188025_20080902_00000000000000000004,0.6179784927848957,fields_cultivated
1_2_LE07_188025_20080902_00000000000000000005,0.7327986557625916,fields_abandoned
1_2_LE07_188025_20080902_00000000000000000006,,wetlands
1_2_LE07_188025_20090414_00000000000000000000,0.516127719386291,conifer_disturbed
1_2_LE07_188025_20090414_00000000000000000001,0.6209603919462819,conifer_not_disturbed
1_2_LE07_188025_20090414_00000000000000000002,0.3814336601852372,deciduous
1_2_LE07_188025_20090414_00000000000000000003,0.541931006592641,grassland_mowed
1_2_LE07_188025_20090414_00000000000000000004,0.3794691747695072,fields_cultivated
1_2_LE07_188025_20090414_00000000000000000005,0.4591477917779978,fields_abandoned
1_2_LE07_188025_20090414_00000000000000000006,,wetlands
1_2_LE07_188025_20090820_00000000000000000000,0.7877441985967205,conifer_disturbed
1_2_LE07_188025_20090820_00000000000000000001,0.8580231623239938,conifer_not_disturbed
1_2_LE07_188025_20090820_00000000000000000002,0.9011731111521947,deciduous
1_2_LE07_188025_20090820_00000000000000000003,0.6986246022121542,grassland_mowed
1_2_LE07_188025_20090820_00000000000000000004,0.6047168543571797,fields_cultivated
1_2_LE07_188025_20090820_00000000000000000005,0.7952322083162289,fields_abandoned
1_2_LE07_188025_20090820_00000000000000000006,,wetlands
1_2_LE07_188025_20090921_00000000000000000000,1.0236450314913519,conifer_disturbed
1_2_LE07_188025_20090921_00000000000000000001,0.8686085383088789,conifer_not_disturbed
1_2_LE07_188025_20090921_00000000000000000002,0.7648801647095815,deciduous
1_2_LE07_188025_20090921_00000000000000000003,0.7769491169961503,grassland_mowed
1_2_LE07_188025_20090921_00000000000000000004,0.5540700433860629,fields_cultivated
1_2_LE07_188025_20090921_00000000000000000005,0.7450839167133038,fields_abandoned
1_2_LE07_188025_20090921_00000000000000000006,,wetlands
1_2_LE07_188025_20100417_00000000000000000000,0.6494165614184072,conifer_disturbed
1_2_LE07_188025_20100417_00000000000000000001,0.41319797124791474,conifer_not_disturbed
1_2_LE07_188025_20100417_00000000000000000002,,deciduous
1_2_LE07_188025_20100417_00000000000000000003,0.30502809710948686,grassland_mowed
1_2_LE07_188025_20100417_00000000000000000004,,fields_cultivated
1_2_LE07_188025_20100417_00000000000000000005,,fields_abandoned
1_2_LE07_188025_20100417_00000000000000000006,,wetlands
1_2_LE07_188025_20100722_00000000000000000000,0.6348667013535831,conifer_disturbed
1_2_LE07_188025_20100722_00000000000000000001,0.8933470828439095,conifer_not_disturbed
1_2_LE07_188025_20100722_00000000000000000002,0.9879649458736819,deciduous
1_2_LE07_188025_20100722_00000000000000000003,0.7451835733726447,grassland_mowed
1_2_LE07_188025_20100722_00000000000000000004,0.6743617838633936,fields_cultivated
1_2_LE07_188025_20100722_00000000000000000005,0.8559772658688021,fields_abandoned
1_2_LE07_188025_20100722_00000000000000000006,,wetlands
1_2_LE07_188025_20100807_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20100807_00000000000000000001,0.9255310507712605,conifer_not_disturbed
1_2_LE07_188025_20100807_00000000000000000002,0.8591335942163243,deciduous
1_2_LE07_188025_20100807_00000000000000000003,0.3749918598201218,grassland_mowed
1_2_LE07_188025_20100807_00000000000000000004,,fields_cultivated
1_2_LE07_188025_20100807_00000000000000000005,0.8161709743763634,fields_abandoned
1_2_LE07_188025_20100807_00000000000000000006,,wetlands
1_2_LE07_188025_20100823_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20100823_00000000000000000001,0.8881161617064383,conifer_not_disturbed
1_2_LE07_188025_20100823_00000000000000000002,,deciduous
1_2_LE07_188025_20100823_00000000000000000003,,grassland_mowed
1_2_LE07_188025_20100823_00000000000000000004,,fields_cultivated
1_2_LE07_188025_20100823_00000000000000000005,,fields_abandoned
1_2_LE07_188025_20100823_00000000000000000006,,wetlands
1_2_LE07_188025_20100924_00000000000000000000,0.7992460523072026,conifer_disturbed
1_2_LE07_188025_20100924_00000000000000000001,0.8698105632038791,conifer_not_disturbed
1_2_LE07_188025_20100924_00000000000000000002,0.8514680218245093,deciduous
1_2_LE07_188025_20100924_00000000000000000003,0.8692208073505908,grassland_mowed
1_2_LE07_188025_20100924_00000000000000000004,0.6818112691079413,fields_cultivated
1_2_LE07_188025_20100924_00000000000000000005,0.7976543006548958,fields_abandoned
1_2_LE07_188025_20100924_00000000000000000006,,wetlands
1_2_LE07_188025_20101010_00000000000000000000,0.7858569960691199,conifer_disturbed
1_2_LE07_188025_20101010_00000000000000000001,0.8482262543893431,conifer_not_disturbed
1_2_LE07_188025_20101010_00000000000000000002,0.7124967354460132,deciduous
1_2_LE07_188025_20101010_00000000000000000003,0.8545243860291127,grassland_mowed
1_2_LE07_188025_20101010_00000000000000000004,0.6335198787491095,fields_cultivated
1_2_LE07_188025_20101010_00000000000000000005,0.7360030165221899,fields_abandoned
1_2_LE07_188025_20101010_00000000000000000006,,wetlands
1_2_LE07_188025_20110420_00000000000000000000,0.5644088704575922,conifer_disturbed
1_2_LE07_188025_20110420_00000000000000000001,0.7245422155732578,conifer_not_disturbed
1_2_LE07_188025_20110420_00000000000000000002,0.4134598089015376,deciduous
1_2_LE07_188025_20110420_00000000000000000003,0.5687323466758092,grassland_mowed
1_2_LE07_188025_20110420_00000000000000000004,0.40539082617018163,fields_cultivated
1_2_LE07_188025_20110420_00000000000000000005,0.5264127198428887,fields_abandoned
1_2_LE07_188025_20110420_00000000000000000006,,wetlands
1_2_LE07_188025_20110506_00000000000000000000,0.673202353697011,conifer_disturbed
1_2_LE07_188025_20110506_00000000000000000001,0.7531722110610936,conifer_not_disturbed
1_2_LE07_188025_20110506_00000000000000000002,0.7454790701612297,deciduous
1_2_LE07_188025_20110506_00000000000000000003,0.8409019743322083,grassland_mowed
1_2_LE07_188025_20110506_00000000000000000004,0.5437262387329246,fields_cultivated
1_2_LE07_188025_20110506_00000000000000000005,,fields_abandoned
1_2_LE07_188025_20110506_00000000000000000006,,wetlands
1_2_LE07_188025_20110522_00000000000000000000,0.734370704888793,conifer_disturbed
1_2_LE07_188025_20110522_00000000000000000001,0.8000723204145148,conifer_not_disturbed
1_2_LE07_188025_20110522_00000000000000000002,0.8398140875983269,deciduous
1_2_LE07_188025_20110522_00000000000000000003,0.8688746424322706,grassland_mowed
1_2_LE07_188025_20110522_00000000000000000004,0.7412820030321696,fields_cultivated
1_2_LE07_188025_20110522_00000000000000000005,0.8558148481928463,fields_abandoned
1_2_LE07_188025_20110522_00000000000000000006,,wetlands
1_2_LE07_188025_20110709_00000000000000000000,0.7990476837125108,conifer_disturbed
1_2_LE07_188025_20110709_00000000000000000001,0.8823265093130763,conifer_not_disturbed
1_2_LE07_188025_20110709_00000000000000000002,0.9132984417968296,deciduous
1_2_LE07_188025_20110709_00000000000000000003,0.7147073240503061,grassland_mowed
1_2_LE07_188025_20110709_00000000000000000004,0.7097401196180811,fields_cultivated
1_2_LE07_188025_20110709_00000000000000000005,0.8605562428970757,fields_abandoned
1_2_LE07_188025_20110709_00000000000000000006,,wetlands
1_2_LE07_188025_20110826_00000000000000000000,0.794950980257073,conifer_disturbed
1_2_LE07_188025_20110826_00000000000000000001,0.8603661518485453,conifer_not_disturbed
1_2_LE07_188025_20110826_00000000000000000002,0.8821706111284371,deciduous
1_2_LE07_188025_20110826_00000000000000000003,0.8062296590399821,grassland_mowed
1_2_LE07_188025_20110826_00000000000000000004,0.6349642261255964,fields_cultivated
1_2_LE07_188025_20110826_00000000000000000005,0.8063893583166327,fields_abandoned
1_2_LE07_188025_20110826_00000000000000000006,,wetlands
1_2_LE07_188025_20110911_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20110911_00000000000000000001,0.8382089407138611,conifer_not_disturbed
1_2_LE07_188025_20110911_00000000000000000002,0.8698498767453027,deciduous
1_2_LE07_188025_20110911_00000000000000000003,0.8588244117043555,grassland_mowed
1_2_LE07_188025_20110911_00000000000000000004,0.6550223638190174,fields_cultivated
1_2_LE07_188025_20110911_00000000000000000005,0.8214562823241226,fields_abandoned
1_2_LE07_188025_20110911_00000000000000000006,,wetlands
1_2_LE07_188025_20110927_00000000000000000000,0.7618545451440791,conifer_disturbed
1_2_LE07_188025_20110927_00000000000000000001,0.8943668829815992,conifer_not_disturbed
1_2_LE07_188025_20110927_00000000000000000002,0.8747995103713213,deciduous
1_2_LE07_188025_20110927_00000000000000000003,0.8020923307305341,grassland_mowed
1_2_LE07_188025_20110927_00000000000000000004,0.6258682074182579,fields_cultivated
1_2_LE07_188025_20110927_00000000000000000005,0.7774998000488684,fields_abandoned
1_2_LE07_188025_20110927_00000000000000000006,,wetlands
1_2_LE07_188025_20111130_00000000000000000000,0.7301506746352718,conifer_disturbed
1_2_LE07_188025_20111130_00000000000000000001,0.7627055951452977,conifer_not_disturbed
1_2_LE07_188025_20111130_00000000000000000002,0.5173759454686728,deciduous
1_2_LE07_188025_20111130_00000000000000000003,0.45957233436394607,grassland_mowed
1_2_LE07_188025_20111130_00000000000000000004,0.35571002788833805,fields_cultivated
1_2_LE07_188025_20111130_00000000000000000005,0.4631018314160205,fields_abandoned
1_2_LE07_188025_20111130_00000000000000000006,,wetlands
1_2_LE07_188025_20120305_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20120305_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20120305_00000000000000000002,,deciduous
1_2_LE07_188025_20120305_00000000000000000003,0.2633836075902582,grassland_mowed
1_2_LE07_188025_20120305_00000000000000000004,0.20165346473857876,fields_cultivated
1_2_LE07_188025_20120305_00000000000000000005,0.2950770583399292,fields_abandoned
1_2_LE07_188025_20120305_00000000000000000006,,wetlands
1_2_LE07_188025_20120711_00000000000000000000,0.7178857391257786,conifer_disturbed
1_2_LE07_188025_20120711_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20120711_00000000000000000002,,deciduous
1_2_LE07_188025_20120711_00000000000000000003,0.5444442261953307,grassland_mowed
1_2_LE07_188025_20120711_00000000000000000004,0.6878091655707769,fields_cultivated
1_2_LE07_188025_20120711_00000000000000000005,0.8081681226795353,fields_abandoned
1_2_LE07_188025_20120711_00000000000000000006,,wetlands
1_2_LE07_188025_20120828_00000000000000000000,0.7732084043403528,conifer_disturbed
1_2_LE07_188025_20120828_00000000000000000001,0.910723217103571,conifer_not_disturbed
1_2_LE07_188025_20120828_00000000000000000002,0.922537446522444,deciduous
1_2_LE07_188025_20120828_00000000000000000003,0.762387606345262,grassland_mowed
1_2_LE07_188025_20120828_00000000000000000004,0.6551867966730485,fields_cultivated
1_2_LE07_188025_20120828_00000000000000000005,0.7945428356626343,fields_abandoned
1_2_LE07_188025_20120828_00000000000000000006,,wetlands
1_2_LE07_188025_20120929_00000000000000000000,0.5044050282155395,conifer_disturbed
1_2_LE07_188025_20120929_00000000000000000001,0.6482868596162715,conifer_not_disturbed
1_2_LE07_188025_20120929_00000000000000000002,0.7480475009022851,deciduous
1_2_LE07_188025_20120929_00000000000000000003,0.6582878949620983,grassland_mowed
1_2_LE07_188025_20120929_00000000000000000004,0.5511192573925037,fields_cultivated
1_2_LE07_188025_20120929_00000000000000000005,0.5614487728256043,fields_abandoned
1_2_LE07_188025_20120929_00000000000000000006,,wetlands
1_2_LE07_188025_20121015_00000000000000000000,0.752815634164585,conifer_disturbed
1_2_LE07_188025_20121015_00000000000000000001,0.8643993929345286,conifer_not_disturbed
1_2_LE07_188025_20121015_00000000000000000002,0.77232530081473,deciduous
1_2_LE07_188025_20121015_00000000000000000003,0.713400347174506,grassland_mowed
1_2_LE07_188025_20121015_00000000000000000004,0.5353452702916793,fields_cultivated
1_2_LE07_188025_20121015_00000000000000000005,0.5876986367188978,fields_abandoned
1_2_LE07_188025_20121015_00000000000000000006,,wetlands
1_2_LE07_188025_20130324_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20130324_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20130324_00000000000000000002,,deciduous
1_2_LE07_188025_20130324_00000000000000000003,,grassland_mowed
1_2_LE07_188025_20130324_00000000000000000004,,fields_cultivated
1_2_LE07_188025_20130324_00000000000000000005,,fields_abandoned
1_2_LE07_188025_20130324_00000000000000000006,,wetlands
1_2_LE07_188025_20130425_00000000000000000000,0.5031142575205391,conifer_disturbed
1_2_LE07_188025_20130425_00000000000000000001,0.7268482699285028,conifer_not_disturbed
1_2_LE07_188025_20130425_00000000000000000002,0.4466205777095221,deciduous
1_2_LE07_188025_20130425_00000000000000000003,,grassland_mowed
1_2_LE07_188025_20130425_00000000000000000004,0.3089672653726911,fields_cultivated
1_2_LE07_188025_20130425_00000000000000000005,0.45160909645830694,fields_abandoned
1_2_LE07_188025_20130425_00000000000000000006,,wetlands
1_2_LE07_188025_20130815_00000000000000000000,,conifer_disturbed
1_2_LE07_188025_20130815_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20130815_00000000000000000002,0.5913659076878318,deciduous
1_2_LE07_188025_20130815_00000000000000000003,0.6944977990831659,grassland_mowed
1_2_LE07_188025_20130815_00000000000000000004,0.6171511899572966,fields_cultivated
1_2_LE07_188025_20130815_00000000000000000005,0.5969393628719677,fields_abandoned
1_2_LE07_188025_20130815_00000000000000000006,,wetlands
1_2_LE07_188025_20140106_00000000000000000000,0.5087213444280733,conifer_disturbed
1_2_LE07_188025_20140106_00000000000000000001,1.2688327089979274,conifer_not_disturbed
1_2_LE07_188025_20140106_00000000000000000002,0.8232540455674707,deciduous
1_2_LE07_188025_20140106_00000000000000000003,0.4054206735558793,grassland_mowed
1_2_LE07_188025_20140106_00000000000000000004,0.27296498250506535,fields_cultivated
1_2_LE07_188025_20140106_00000000000000000005,0.255113208854723,fields_abandoned
1_2_LE07_188025_20140106_00000000000000000006,,wetlands
1_2_LE07_188025_20140223_00000000000000000000,0.33645897508347683,conifer_disturbed
1_2_LE07_188025_20140223_00000000000000000001,0.4505404143507259,conifer_not_disturbed
1_2_LE07_188025_20140223_00000000000000000002,0.47415821779744755,deciduous
1_2_LE07_188025_20140223_00000000000000000003,0.3513789343020774,grassland_mowed
1_2_LE07_188025_20140223_00000000000000000004,0.2869236187011641,fields_cultivated
1_2_LE07_188025_20140223_00000000000000000005,0.4203239593657475,fields_abandoned
1_2_LE07_188025_20140223_00000000000000000006,,wetlands
1_2_LE07_188025_20140311_00000000000000000000,0.4988718084053573,conifer_disturbed
1_2_LE07_188025_20140311_00000000000000000001,,conifer_not_disturbed
1_2_LE07_188025_20140311_00000000000000000002,0.47723053349705113,deciduous
1_2_LE07_188025_20140311_00000000000000000003,0.3596961632262584,grassland_mowed
1_2_LE07_188025_20140311_00000000000000000004,0.29001512793773854,fields_cultivated
1_2_LE07_188025_20140311_00000000000000000005,0.39888391437207604,fields_abandoned
1_2_LE07_188025_20140311_00000000000000000006,,wetlands
1_2_LE07_188025_20140717_00000000000000000000,,conifer_disturbed
